label,trial,commanded_grasp_height_m,pad_offset_vs_com_mm,pad_face_engaged_mm,twist_max_deg,slip_max_mm,a_integral_mps,a_pad_peak_mps2,a_pad_rms_mps2,a_peak_mps2,a_rms_mps2,a_samples,carry_duration_s,engaged_centroid_vs_com_mm,final_z,finger_tip_above_surface_mm,lift_m,measured,model,mu,note,pad_centre_above_surface_mm,pad_dist_drift_mm,pad_lateral_x_mm,pad_separation_mm_mean,pad_separation_mm_range,part_com_above_surface_mm,pick_reported_holding,pick_succeeded,place_err_at_release_m,place_succeeded,plugin_can_fire,predicted_offset_vs_com_mm,q_at_stall_rad,slip_final_mm,slip_rate_mm_per_s,twist_final_deg,usable,v_max_carry_mps,v_max_whole_trial_mps,wall_s,window,z_min_during_carry,z_rest
paired,17,0.03,24.50116415966963,19.251835840330326,19.87764755465872,10.774978647038669,1.0935949314776545,0.2900684725074383,0.05493166371638161,0.9061934573109495,0.08989682955015682,1099,12.164999999999964,15.374082079834837,0.025,29.49192447511384,0.11923400000000006,True,probe_part_paired_017,1.0,,49.49816415966968,5.805367423984748,-0.0005212610139637697,101.62122290326809,1.0405604494042535,24.997000000000046,True,True,0.005237465990343031,True,False,24.22451387864028,0.4089215669120871,7.763184783703345,1.1694467630906402,10.674490023170899,True,0.1855411882688047,3.2483181569438835,37.7,grasp-to-release,0.624996,0.624999
paired,18,0.0058,0.20205994364153046,37.50000000000001,8.309270940375281,2.3924364089631607,0.6736855521647289,0.12012995330388347,0.04812267728201313,0.254472135596173,0.05589823698678458,1177,12.052000000000021,0.22905994364155052,0.025,5.218096886794643,0.13204800000000005,True,probe_part_paired_018,1.0,,25.229059943641552,1.5295962694712415,0.021276270284975585,101.56113721684795,0.8748344071435525,25.027000000000022,True,True,0.00040383288622893466,True,False,-0.05263833505549792,0.41383702166555064,2.390432348421348,0.1716173344651945,8.134140746405341,True,0.22107902181027503,3.184854031290773,41.2,grasp-to-release,0.625007,0.624999
paired,19,0.03,24.38193507872688,19.3680649212731,2.3603268919175275,1.6899718523808045,0.5688092230140378,0.12033034548697864,0.046588744270735505,0.1204379122744872,0.04677707426102297,1019,12.159999999999968,15.315967539363449,0.625,29.37992448194615,0.11911899999999997,True,probe_part_paired_019,1.0,,49.381935078726904,1.220816414632182,0.09781606273018273,101.8144645495174,0.46297943009645337,25.00000000000002,True,True,0.0008712204083927197,True,False,24.256184876993387,0.4069269066272248,1.6860033407104273,0.10943631252489401,2.3107272479872702,True,0.18502982117092137,0.2696413740299423,37.1,grasp-to-release,0.624999,0.624999
paired,20,0.0058,0.2831078124263531,37.50000000000001,18.708982893906622,8.558643825593828,0.7778974982345166,0.120239001858366,0.048364011485741605,0.41657860127227936,0.06435287046943344,1155,12.08800000000008,0.3861078124263381,0.625,5.366096874594217,0.12963500000000006,True,probe_part_paired_020,1.0,,25.38610781242634,3.3210402872038713,0.05893261397815763,101.19123463425582,1.4258502500946975,25.102999999999987,True,True,0.007498543391886198,True,False,-0.08443572678373118,0.41588685533232983,8.558567949591394,0.9637211077825021,18.656061320995313,True,0.26981070805427276,0.6205683525975737,39.4,grasp-to-release,0.625087,0.624999
paired,21,0.03,24.4393778011468,19.313622198853157,25.080473030540237,12.892942763090433,1.2989548662435415,0.12036532297864819,0.04696567277300724,0.9528724976414356,0.10701555991461015,1175,12.138000000000034,15.343188900573422,0.625,29.42892427111987,0.11936200000000008,True,probe_part_paired_021,1.0,,49.43637780114685,4.918157352835408,0.0001806279218419249,101.80189276946875,0.2839823778134445,24.997000000000046,True,True,0.00967825629956142,True,False,24.253174693695737,0.4071159240415525,10.700305863846307,1.4721726527951349,20.509473906303203,True,0.29905101060453015,0.29905101060453015,40.3,grasp-to-release,0.624994,0.624999
paired,22,0.0058,0.20856100380439724,37.50000000000001,8.553521585280116,1.8465320251081798,0.6427587755551901,0.12052369598572092,0.049645386429880034,0.18261385557611556,0.05310739284104707,1312,12.102999999999952,0.2595610038044413,0.025,5.241096613013196,0.132737,True,probe_part_paired_022,1.0,,25.259561003804443,0.9811577181894222,-0.0167312472514336,101.60443747285503,0.8307612450080057,25.051000000000045,True,True,0.00023494893062111114,True,False,-0.06871554119452367,0.4148716597481196,1.2406433546045699,0.07711379664247171,8.304714780167005,True,0.19925232695380476,3.3182120008920193,42.0,grasp-to-release,0.62504,0.624999
paired,23,0.03,24.39132778182096,19.361672218178995,28.64408196477139,14.658031140202812,0.7709026058811693,0.12342342700308202,0.04692878291509873,0.290993137741662,0.06332889229287515,1334,12.173000000000002,15.319163890910502,0.625,29.37392448975462,0.11880200000000007,True,probe_part_paired_023,1.0,,49.388327781821005,5.208798652958478,-0.06943485898608381,101.80362962593867,0.3809175832065108,24.997000000000046,True,True,0.009709920957453757,True,False,24.275607927018168,0.40571010862414486,10.686796926284913,1.5776845538244724,20.39444540379373,True,0.2127764432794874,0.21620183785946914,44.3,grasp-to-release,0.624998,0.624999
paired,24,0.0058,0.376526735963556,37.50000000000001,16.04364148629588,5.041808839824818,0.8267077608893836,0.12031047294437466,0.048537604793962935,0.47386710834245155,0.06849844733527105,1454,12.06899999999996,0.42852673596362884,0.025,5.405097030273809,0.13402199999999997,True,probe_part_paired_024,1.0,,25.42852673596363,0.9895792965986345,0.017981726883220528,101.53372571341006,0.693885773193557,25.052000000000074,True,True,0.004837794745542668,True,False,-0.0936598624065102,0.4164841833712434,4.825149475164826,0.48217263133867083,15.99965155411992,True,0.19130509827689404,3.3099204568476432,49.7,grasp-to-release,0.625052,0.624999
uncorrected,1,0.03,24.40694213587269,19.342057864127263,32.65477235968104,16.610913595987636,1.3536727959224233,0.11895578753147586,0.047604717841279925,0.8268405148312612,0.11155111626884413,1204,12.134999999999998,15.328971067936369,0.625,29.401923830922215,0.11802900000000005,True,probe_part_uncorrected_001,1.0,,49.40794213587274,6.005089424448457,0.04771920901841531,101.75805060801065,0.43391253481232184,25.00100000000005,True,True,0.00897350126762124,True,False,24.25665162376953,0.4068976089275563,10.360837475838839,1.6244078106173736,19.555272460364954,True,0.28587163203093674,0.28587163203093674,56.0,grasp-to-release,0.624997,0.624999
uncorrected,2,0.03,24.449767529341916,19.302232470658012,22.44595081504296,11.770986625257756,0.7470149277837815,0.12052007599791748,0.04736402412759911,0.34643013443400855,0.06155363610611254,1103,12.135999999999996,15.348883764670994,0.625,29.432097025881564,0.11926500000000007,True,probe_part_uncorrected_002,1.0,,49.44776752934199,4.7966886951459315,0.006025310044122101,101.78039890969684,0.3139613505564398,24.998000000000076,True,True,0.00939776063751361,True,False,24.24062863795177,0.4079050000035115,10.579521588424882,1.0075296323703382,19.965949047237267,True,0.19473705562457874,0.20540282258672454,39.1,grasp-to-release,0.624993,0.624999
